customer_id,age,income,employment_type,education,marital_status,region,credit_score,loan_amount,tenure_years,existing_loans,default
C04192,29,190288,Salaried,Graduate,Married,North,674,98242,20,1,0
C04193,53,674981,Salaried,Not Graduate,Single,South,507,509099,20,0,0
C04194,52,837094,Business,Not Graduate,Married,West,778,1213264,5,3,0
C04195,26,193553,Salaried,Not Graduate,Married,East,664,1590158,1,0,1
C04196,61,204284,Salaried,Not Graduate,Married,South,614,576071,1,0,1
C04197,56,988214,Salaried,Graduate,Married,Central,615,78390,2,0,0
C04198,22,294499,Salaried,Graduate,Married,East,468,1762353,10,0,1
C04199,49,1780977,Salaried,Graduate,Single,South,703,1170678,20,0,0
C04200,24,196294,Salaried,Graduate,Married,South,673,1378146,1,0,1
C04201,21,477596,Self-Employed,Graduate,Married,North,632,1129326,3,1,0
C04202,39,437780,Salaried,Graduate,Single,North,765,632476,20,0,0
C04203,46,402846,Self-Employed,Graduate,Married,North,525,323016,5,2,0
C04204,45,544886,Self-Employed,Graduate,Single,East,596,1717095,10,0,0
C04205,30,559215,Salaried,Not Graduate,Single,West,573,1490580,10,2,0
C04206,35,410262,Self-Employed,Not Graduate,Single,East,624,753446,10,0,0
C04207,42,280301,Self-Employed,Graduate,Single,North,656,1689634,1,0,1
C04208,41,708915,Self-Employed,Graduate,Married,North,688,281360,15,1,0
C04209,42,586908,Self-Employed,Not Graduate,Married,East,618,1324016,10,3,0
C04210,56,465823,Self-Employed,Graduate,Married,South,571,919946,2,1,1
C04211,54,578599,Salaried,Graduate,Married,South,801,793537,3,0,0
C04212,50,625323,Self-Employed,Not Graduate,Married,North,867,142663,15,2,0
C04213,45,314022,Salaried,Graduate,Married,North,662,1788656,5,1,1
C04214,48,569381,Self-Employed,Not Graduate,Married,West,581,723439,3,0,0
C04215,21,344942,Salaried,Graduate,Single,South,782,1757227,2,1,1
C04216,24,634704,Business,Not Graduate,Married,West,519,1303732,2,1,1
C04217,27,405720,Salaried,Graduate,Married,North,619,1211384,20,0,0
C04218,29,582610,Self-Employed,Graduate,Married,North,587,160091,15,2,1
C04219,56,363957,Self-Employed,Graduate,Married,West,545,935704,3,0,1
C04220,39,596399,Business,Graduate,Married,West,624,623681,1,2,1
C04221,21,284803,Self-Employed,Graduate,Married,North,572,1716422,20,0,0
C04222,30,449673,Salaried,Graduate,Married,Central,651,1168346,2,0,1
C04223,56,687821,Business,Graduate,Married,North,652,1911728,10,1,1
C04224,29,545927,Self-Employed,Not Graduate,Single,South,594,1074146,5,1,1
C04225,62,482344,Self-Employed,Graduate,Single,North,616,1073157,5,2,0
C04226,52,996099,Business,Graduate,Married,East,629,849800,2,2,0
C04227,52,701261,Salaried,Not Graduate,Single,North,722,235385,10,0,0
C04228,26,650172,Salaried,Graduate,Single,Central,636,1932977,3,1,1
C04229,58,594878,Salaried,Graduate,Married,South,724,98838,5,0,0
C04230,37,629205,Self-Employed,Graduate,Married,North,702,583022,10,1,0
C04231,30,932566,Salaried,Graduate,Married,West,701,681475,10,1,0
C04232,47,366608,Self-Employed,Graduate,Married,South,774,149329,1,3,0
C04233,55,696784,Salaried,Graduate,Married,South,549,570146,2,0,0
C04234,41,519394,Self-Employed,Not Graduate,Married,Central,607,1503989,10,1,1
C04235,45,372352,Business,Not Graduate,Married,West,808,905327,20,1,0
C04236,48,422998,Salaried,Not Graduate,Married,East,626,808921,3,3,1
C04237,35,488267,Self-Employed,Not Graduate,Single,North,396,1219000,5,1,1
C04238,24,300447,Self-Employed,Graduate,Married,East,631,1024335,20,2,0
C04239,49,652656,Salaried,Graduate,Married,West,662,1986263,1,1,1
C04240,29,422403,Salaried,Not Graduate,Single,South,414,370217,3,1,0
C04241,47,459648,Salaried,Graduate,Married,Central,770,1826861,5,0,0
C04242,46,814835,Self-Employed,Not Graduate,Married,Central,585,294042,2,1,1
C04243,39,469013,Salaried,Not Graduate,Single,South,679,1834424,3,1,1
C04244,48,889754,Salaried,Graduate,Married,Central,629,275683,5,1,0
C04245,37,349351,Salaried,Graduate,Single,East,534,1314123,1,0,1
C04246,63,270038,Salaried,Graduate,Single,South,553,1342179,20,1,0
C04247,61,388288,Self-Employed,Graduate,Married,North,565,1804238,5,0,0
C04248,62,124664,Self-Employed,Graduate,Married,North,747,852056,10,0,0
C04249,40,665033,Salaried,Not Graduate,Single,West,636,1296919,1,1,1
C04250,60,277200,Self-Employed,Graduate,Married,South,603,1385035,3,0,1
C04251,59,335050,Self-Employed,Graduate,Single,East,565,1378142,15,1,0
C04252,43,610678,Salaried,Not Graduate,Single,South,757,744497,2,0,0
C04253,52,466775,Salaried,Graduate,Single,South,781,122663,20,0,0
C04254,53,362853,Business,Not Graduate,Single,East,756,151216,1,0,0
C04255,25,176938,Self-Employed,Not Graduate,Single,Central,694,824888,20,0,0
C04256,63,794416,Self-Employed,Graduate,Married,East,676,1355068,1,0,1
C04257,54,612550,Salaried,Graduate,Single,South,540,1569934,1,0,1
C04258,60,1115791,Business,Graduate,Single,South,627,344887,5,0,0
C04259,31,338279,Self-Employed,Not Graduate,Married,South,588,1591338,10,0,0
C04260,23,229922,Business,Not Graduate,Single,South,485,1507428,15,1,0
C04261,53,692206,Business,Graduate,Married,West,745,1582676,2,0,0
C04262,31,406513,Business,Graduate,Married,Central,587,584396,20,3,1
C04263,36,586939,Business,Not Graduate,Single,South,757,1303282,2,1,0
C04264,38,917090,Salaried,Graduate,Married,West,729,1659044,10,1,0
C04265,50,526848,Business,Graduate,Single,South,700,331027,5,0,0
C04266,30,477006,Salaried,Graduate,Single,Central,705,618688,5,0,0
C04267,38,490657,Business,Graduate,Single,Central,594,1275647,10,1,0
C04268,58,211766,Salaried,Graduate,Married,East,817,622239,20,0,0
C04269,39,728408,Self-Employed,Graduate,Married,West,653,1498952,10,0,0
C04270,56,749707,Salaried,Not Graduate,Married,Central,677,1940270,3,2,0
C04271,33,561718,Self-Employed,Graduate,Married,North,591,1511721,5,1,0
C04272,23,223701,Salaried,Graduate,Married,South,566,1968141,20,0,1
C04273,30,418940,Salaried,Graduate,Single,Central,692,716483,1,0,1
C04274,58,845206,Business,Graduate,Married,West,669,1475826,2,0,0
C04275,21,342974,Self-Employed,Graduate,Married,West,578,1782293,5,1,0
C04276,47,753823,Salaried,Graduate,Married,West,520,1955504,10,0,0
C04277,28,453519,Salaried,Not Graduate,Single,East,535,1787492,1,0,1
C04278,62,609641,Salaried,Not Graduate,Married,South,757,374078,3,0,0
C04279,37,367521,Self-Employed,Not Graduate,Single,North,594,1963894,15,1,0
C04280,29,459535,Business,Graduate,Married,West,619,80881,3,0,0
C04281,26,538488,Self-Employed,Not Graduate,Single,South,780,1903417,1,1,1
C04282,63,271724,Salaried,Graduate,Married,West,549,1022920,20,0,0
C04283,45,500448,Salaried,Graduate,Single,West,584,1196747,20,1,0
C04284,59,131948,Business,Not Graduate,Married,North,580,1351765,1,1,1
C04285,48,337501,Salaried,Graduate,Single,South,795,998161,20,0,0
C04286,53,565093,Self-Employed,Graduate,Married,West,829,267815,10,0,0
C04287,57,732426,Salaried,Not Graduate,Married,East,717,361095,20,1,0
C04288,29,547292,Self-Employed,Graduate,Single,West,720,320896,15,1,0
C04289,38,236654,Business,Graduate,Married,South,597,691627,10,1,0
C04290,41,704177,Salaried,Not Graduate,Single,Central,825,1505232,2,1,0
C04291,22,264972,Self-Employed,Graduate,Married,West,674,1143440,20,0,0
C04292,63,583260,Salaried,Graduate,Married,East,726,755051,15,0,0
C04293,58,268975,Salaried,Graduate,Single,East,640,1694899,15,1,0
C04294,60,312405,Salaried,Graduate,Married,West,625,136675,2,1,0
C04295,56,287691,Salaried,Not Graduate,Single,South,799,1047807,3,0,1
C04296,63,470961,Salaried,Graduate,Single,West,698,334487,1,0,0
C04297,57,405148,Business,Graduate,Single,East,780,274320,3,2,0
C04298,35,556270,Salaried,Graduate,Single,West,672,593961,20,1,0
C04299,48,438718,Salaried,Graduate,Married,East,573,1289602,20,2,0
C04300,38,223453,Salaried,Graduate,Married,Central,597,1284346,10,0,0
C04301,54,500876,Salaried,Graduate,Married,West,659,1455744,5,0,0
C04302,42,200190,Salaried,Graduate,Single,North,593,1649384,20,0,0
C04303,31,297231,Salaried,Graduate,Married,West,550,552857,20,3,0
C04304,33,375584,Self-Employed,Not Graduate,Single,East,758,819483,10,0,0
C04305,24,364054,Business,Not Graduate,Single,South,600,1900792,5,0,1
C04306,42,210799,Self-Employed,Graduate,Married,East,662,1478166,1,1,1
C04307,27,819968,Salaried,Graduate,Married,Central,676,88079,1,2,0
C04308,63,928755,Business,Not Graduate,Married,South,597,1142796,15,0,0
C04309,44,1218155,Salaried,Graduate,Married,North,780,201563,1,1,0
C04310,24,741509,Salaried,Graduate,Single,North,549,162878,2,1,0
C04311,48,370292,Salaried,Graduate,Single,Central,673,1215159,2,0,1
C04312,35,367432,Salaried,Not Graduate,Married,Central,672,98720,5,0,0
C04313,21,358415,Business,Graduate,Married,Central,645,1330452,3,1,1
C04314,23,1081151,Salaried,Graduate,Single,Central,533,1637582,15,0,0
C04315,34,419998,Self-Employed,Not Graduate,Married,West,728,1527389,3,0,1
C04316,58,783208,Salaried,Not Graduate,Married,East,716,1946225,5,1,0
C04317,21,756263,Self-Employed,Graduate,Married,West,589,541567,2,0,0
C04318,58,481805,Self-Employed,Graduate,Single,South,713,412812,10,0,0
C04319,58,230213,Salaried,Not Graduate,Married,North,683,732192,20,0,0
C04320,41,424105,Self-Employed,Graduate,Single,North,534,1022322,15,1,0
C04321,49,472661,Self-Employed,Not Graduate,Single,South,573,1851334,5,0,0
C04322,25,786277,Self-Employed,Graduate,Married,North,752,456080,3,0,0
C04323,30,446304,Self-Employed,Not Graduate,Married,Central,677,662666,5,0,0
C04324,48,256819,Self-Employed,Graduate,Married,Central,599,1091137,5,1,0
C04325,41,690077,Salaried,Graduate,Single,Central,572,58177,1,1,0
C04326,27,399355,Self-Employed,Graduate,Married,South,603,751475,2,2,0
C04327,23,140735,Salaried,Graduate,Single,East,609,1483038,15,1,0
C04328,40,512083,Salaried,Graduate,Married,South,573,1860171,1,0,1
C04329,39,554236,Business,Not Graduate,Single,East,493,1548002,2,0,1
C04330,55,302754,Salaried,Not Graduate,Single,North,752,495170,5,0,0
C04331,24,405785,Salaried,Graduate,Single,North,737,1734009,2,0,1
C04332,25,594795,Salaried,Graduate,Single,North,535,1828066,3,0,1
C04333,21,513652,Salaried,Not Graduate,Married,East,662,1636282,15,0,0
C04334,24,218995,Salaried,Not Graduate,Married,North,568,1264502,1,1,1
C04335,32,777701,Business,Graduate,Single,South,626,1056148,15,0,0
C04336,47,953456,Salaried,Graduate,Married,East,618,1043459,5,0,0
C04337,62,351659,Self-Employed,Graduate,Married,Central,611,662363,3,0,0
C04338,43,187317,Salaried,Graduate,Married,East,830,1601698,2,0,1
C04339,45,625934,Self-Employed,Graduate,Single,South,610,1011454,20,0,0
C04340,41,326801,Business,Graduate,Married,South,577,377371,2,1,1
C04341,44,562953,Salaried,Graduate,Single,South,581,456051,3,1,0
C04342,45,1191801,Business,Graduate,Married,North,743,1378253,20,0,0
C04343,52,220612,Business,Not Graduate,Married,Central,501,1606542,2,0,1
C04344,52,309131,Self-Employed,Not Graduate,Single,Central,581,1586843,1,2,1
C04345,25,405341,Salaried,Not Graduate,Married,West,780,937889,10,0,0
C04346,56,791159,Self-Employed,Graduate,Single,South,671,1468224,2,0,0
C04347,62,2191348,Business,Graduate,Single,North,667,268930,5,0,0
C04348,62,494443,Salaried,Not Graduate,Single,East,841,1502015,2,1,1
C04349,59,212245,Salaried,Graduate,Married,North,672,1747066,15,0,1
C04350,36,378705,Salaried,Not Graduate,Married,South,586,584561,5,0,0
C04351,53,312172,Salaried,Graduate,Single,North,624,1656383,2,1,1
C04352,41,612138,Business,Not Graduate,Single,South,547,729520,2,1,1
C04353,29,524184,Salaried,Graduate,Single,East,763,963456,5,1,0
C04354,26,276836,Salaried,Graduate,Married,East,701,517601,1,0,1
C04355,55,304045,Self-Employed,Graduate,Married,Central,751,558604,20,2,0
C04356,59,376236,Salaried,Graduate,Married,West,759,1582984,20,2,0
C04357,42,397237,Salaried,Graduate,Married,North,612,1278636,10,1,0
C04358,61,434093,Salaried,Graduate,Married,West,564,1502140,10,1,0
C04359,25,452251,Salaried,Not Graduate,Single,North,645,657748,20,0,0
C04360,62,771184,Salaried,Graduate,Single,Central,571,298792,1,1,0
C04361,43,370165,Salaried,Not Graduate,Married,Central,664,678759,2,0,0
C04362,37,346415,Salaried,Not Graduate,Married,East,751,678956,10,2,0
C04363,32,242207,Business,Graduate,Married,East,634,1952527,1,0,1
C04364,43,400017,Business,Graduate,Single,East,663,1451146,1,1,1
C04365,36,496474,Salaried,Graduate,Single,North,641,1113205,10,0,0
C04366,23,203649,Self-Employed,Graduate,Married,West,722,885488,20,0,0
C04367,50,379233,Business,Not Graduate,Married,West,589,1896281,5,1,1
C04368,42,745740,Salaried,Graduate,Married,East,452,1219060,3,1,1
C04369,29,592281,Business,Graduate,Single,Central,692,1195851,20,0,0
C04370,49,523370,Business,Graduate,Married,West,738,1532208,5,0,0
C04371,57,585104,Salaried,Graduate,Married,Central,690,188966,20,0,0
C04372,43,341749,Salaried,Graduate,Single,East,592,1144649,2,0,1
C04373,33,321864,Salaried,Not Graduate,Single,North,547,1668557,5,0,0
C04374,52,784152,Salaried,Graduate,Married,South,694,1805402,15,1,0
C04375,43,642349,Business,Not Graduate,Married,West,662,1909351,3,2,1
C04376,37,316214,Business,Graduate,Married,East,638,617383,20,0,0
C04377,60,189961,Salaried,Graduate,Married,East,814,1260822,3,3,1
C04378,41,319182,Self-Employed,Graduate,Single,West,564,1018305,1,1,1
C04379,22,565005,Self-Employed,Not Graduate,Single,South,809,172388,15,0,0
C04380,57,328990,Salaried,Graduate,Married,North,652,1339363,2,0,1
C04381,26,513256,Self-Employed,Graduate,Married,West,484,253508,1,0,0
C04382,64,838103,Business,Not Graduate,Married,North,633,1213017,5,1,0
C04383,38,424275,Salaried,Graduate,Single,East,736,675070,5,1,0
C04384,50,491531,Salaried,Graduate,Single,West,617,1880883,10,1,0
C04385,42,602116,Salaried,Graduate,Single,North,517,1337919,1,1,1
C04386,53,271865,Salaried,Graduate,Single,Central,635,1534718,15,1,0
C04387,50,312427,Salaried,Not Graduate,Married,Central,572,1957598,1,0,1
C04388,37,613399,Salaried,Graduate,Married,Central,694,482043,1,0,0
C04389,63,449834,Salaried,Graduate,Single,North,719,682551,1,1,1
C04390,52,467330,Self-Employed,Graduate,Married,Central,554,1536567,3,0,1
C04391,62,449090,Salaried,Graduate,Married,East,586,1532993,10,0,0
C04392,34,687098,Salaried,Not Graduate,Single,North,718,865805,20,0,0
C04393,30,538245,Business,Graduate,Married,East,572,1388245,2,1,1
C04394,56,541429,Business,Graduate,Single,South,552,439860,2,1,1
C04395,54,766806,Salaried,Not Graduate,Married,North,543,1465233,2,2,1
C04396,29,911601,Salaried,Graduate,Single,Central,681,703689,3,0,0
C04397,62,1214224,Business,Graduate,Single,Central,677,1195219,10,0,0
C04398,48,340933,Salaried,Graduate,Married,South,588,735846,15,0,0
C04399,31,1344097,Salaried,Not Graduate,Single,West,650,1570396,10,0,0
C04400,34,270074,Salaried,Not Graduate,Single,South,787,199712,3,2,0
C04401,59,1056911,Salaried,Graduate,Single,Central,562,409838,15,0,1
C04402,39,332607,Salaried,Graduate,Married,Central,474,242527,1,0,0
C04403,35,428899,Salaried,Graduate,Married,West,690,1659000,5,2,0
C04404,48,446127,Self-Employed,Graduate,Single,South,640,1029929,1,1,1
C04405,44,299498,Business,Graduate,Single,East,586,106539,2,0,1
C04406,28,460019,Business,Graduate,Married,South,708,262736,1,0,0
C04407,63,306538,Salaried,Graduate,Single,East,725,468158,3,1,0
C04408,29,253793,Salaried,Not Graduate,Married,Central,451,1166939,2,0,1
C04409,53,434770,Self-Employed,Graduate,Single,Central,591,239668,5,0,0
C04410,53,904777,Salaried,Graduate,Married,South,858,655814,15,0,0
C04411,39,394624,Salaried,Graduate,Married,Central,702,1395975,15,1,0
C04412,23,675669,Salaried,Graduate,Single,West,710,1291777,2,1,1
C04413,30,302383,Salaried,Graduate,Married,North,755,528739,20,0,0
C04414,60,248310,Salaried,Not Graduate,Married,East,651,1741073,20,0,0
C04415,62,542659,Salaried,Graduate,Single,Central,721,292723,1,0,0
C04416,21,974837,Business,Graduate,Single,East,714,660725,20,0,0
C04417,49,486031,Salaried,Graduate,Single,South,698,1245925,10,0,0
C04418,54,641773,Business,Graduate,Married,West,621,707003,10,3,0
C04419,33,867010,Business,Graduate,Single,East,665,860161,15,0,0
C04420,21,435200,Salaried,Not Graduate,Married,Central,597,1054127,10,0,0
C04421,54,413152,Self-Employed,Graduate,Married,North,651,858250,2,3,0
C04422,49,547128,Self-Employed,Graduate,Married,West,544,1164131,10,0,0
C04423,33,592738,Salaried,Graduate,Married,South,578,1721843,3,0,1
C04424,49,235734,Salaried,Not Graduate,Married,Central,624,1152205,15,0,0
C04425,59,505385,Salaried,Graduate,Married,West,565,1738160,5,0,0
C04426,44,442277,Self-Employed,Graduate,Married,Central,604,1416158,10,0,1
C04427,46,310120,Salaried,Graduate,Single,South,635,1868685,3,0,1
C04428,37,428731,Salaried,Graduate,Single,South,686,321601,3,0,1
C04429,27,261870,Salaried,Graduate,Single,North,735,240701,2,0,0
C04430,33,224152,Salaried,Graduate,Married,West,608,1394642,15,1,0
C04431,25,455924,Salaried,Graduate,Single,North,770,1501612,2,0,1
C04432,46,663931,Salaried,Graduate,Single,North,734,1524542,5,1,1
C04433,23,378404,Business,Graduate,Married,North,695,1468842,5,0,0
C04434,27,287124,Self-Employed,Not Graduate,Married,East,663,152020,1,1,0
C04435,59,307926,Self-Employed,Not Graduate,Married,South,678,284618,5,0,0
C04436,21,566382,Self-Employed,Not Graduate,Married,North,756,1612039,15,0,0
C04437,37,936892,Self-Employed,Graduate,Single,East,760,1791726,20,0,0
C04438,63,625749,Self-Employed,Not Graduate,Married,East,770,1973413,20,1,0
C04439,45,794411,Salaried,Graduate,Married,East,653,952562,15,0,0
C04440,23,276114,Business,Graduate,Married,North,699,215493,2,1,0
C04441,35,427937,Salaried,Graduate,Married,East,770,1953046,3,1,1
C04442,49,699702,Salaried,Graduate,Single,North,593,823317,1,0,1
C04443,63,235712,Salaried,Not Graduate,Single,West,621,263273,20,0,0
C04444,52,328973,Salaried,Graduate,Married,South,651,1685189,20,2,0
C04445,46,675973,Self-Employed,Graduate,Single,Central,730,337744,5,0,0
C04446,36,496973,Salaried,Not Graduate,Single,North,732,260694,3,2,0
C04447,45,286559,Business,Graduate,Married,South,629,312051,2,0,0
C04448,48,212379,Salaried,Graduate,Single,North,514,1527963,10,1,0
C04449,29,807575,Salaried,Graduate,Married,West,672,1853475,1,1,1
C04450,21,175602,Salaried,Graduate,Single,South,567,1422246,15,1,1
C04451,49,588056,Self-Employed,Not Graduate,Single,South,515,1873384,3,1,1
C04452,42,348059,Business,Graduate,Married,East,536,1111725,2,3,1
C04453,36,708695,Salaried,Graduate,Single,North,679,211466,2,0,0
C04454,61,276795,Salaried,Graduate,Married,North,772,1244044,1,0,1
C04455,64,1434977,Business,Graduate,Married,Central,653,1515116,1,2,0
C04456,61,530213,Salaried,Not Graduate,Married,East,669,1276846,5,1,0
C04457,27,571020,Salaried,Graduate,Single,East,756,1050209,5,0,0
C04458,34,312427,Salaried,Graduate,Married,Central,510,162168,15,1,0
C04459,49,416640,Salaried,Graduate,Single,East,696,1605602,15,2,0
C04460,39,421530,Salaried,Graduate,Married,East,648,684101,1,0,0
C04461,39,992746,Salaried,Not Graduate,Single,West,700,1452499,1,1,1
C04462,22,529802,Business,Graduate,Single,South,606,306960,3,0,0
